,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
demandDE-16,1,1.03190016320243,1.04787508194671,1.06733791579543,1.08622956187224,1.1006077448839,1.13530844383661,1.14906081676422,1.18044792442153,1.20816153993734,1.22475214247424,1.23151835858579,1.2680219069967,1.31906407979788,1.34112092794808,1.39353085321532,1.4269321287539,1.4773589285794,1.52435700148984,1.52311769224344,1.57307947804531,1.61224195756433,1.64246010787871,1.66666191086638,1.71108691560267,1.77459234682467,1.81963963128804,1.83605364775597,1.87679657916956,1.90344794673469,1.96016990788304,1.99947114479771,2.01698924243915,2.01457208402294,2.05786357111044,2.13965361200815,2.15090519976582,2.18961881838221,2.20582280511162,2.30778794850576,2.39027044832108,2.41202529817555,2.43130007626317,2.54608783823963,2.61267602278672,2.65752848652015,2.70003863994639,2.82556089829986,2.89726712285022,2.99642477031208
demandDE-17,1,1.03398767879154,1.02882558094494,1.07084977313523,1.10027291486952,1.11614192046536,1.16824997853339,1.19965120981337,1.23160510644517,1.24730166606727,1.27998189134606,1.32859092449883,1.34639913770351,1.35161664821226,1.37360894387526,1.37823574407961,1.40494477391102,1.43523627566157,1.46830425612792,1.48127339464182,1.52413046010756,1.53002472893445,1.58523672632007,1.59856090743052,1.60693904100209,1.62398605789072,1.67776364575357,1.72748293471338,1.73383591766582,1.76608043801586,1.78498208570338,1.82050291220983,1.86597733697926,1.93467496778188,2.00871835472716,2.01410691270129,2.02953437463362,2.02816062763282,2.12180115577313,2.1648774465853,2.20266390771088,2.20616762452959,2.30016541945301,2.33560544046419,2.4098974092153,2.41775593135429,2.42974470911534,2.48221148909882,2.57777081451644,2.63365101859799
demandDE-18,1,1.0135527432141,1.04033221729625,1.06680869981164,1.07048564367221,1.08835876926971,1.13551820537095,1.18597209906167,1.21079152334445,1.22407248890595,1.24201234710957,1.28492630630057,1.31284123678581,1.3173301709836,1.34192595113091,1.37182300858222,1.42267771652464,1.46325619888557,1.50839336584809,1.56038889715887,1.60909874040309,1.62775797126638,1.62289947880188,1.65240438229023,1.6768517424571,1.66525031402954,1.66832681656216,1.6977919648725,1.75023140665666,1.74017347792667,1.77351667702203,1.83017380326019,1.87787387498757,1.89743609946582,1.89576585180685,1.94035937850984,1.99989771636873,2.02425187109394,2.04778540233166,2.0596536826179,2.09571976047376,2.1452174045764,2.19389460095391,2.2679821359532,2.33750707667434,2.36950377555271,2.39327764767721,2.45821676558016,2.50494274259704,2.61203103671404
demandDE-19,1,1.04044877400732,1.04432865453181,1.05618820159917,1.09905360160535,1.1237315043242,1.14465540262593,1.16421474587582,1.20915148041423,1.23664908093175,1.25966812985705,1.28680012862439,1.31312990954319,1.35037377339112,1.37111118602818,1.40324929524107,1.4321593223736,1.45186117980337,1.4838206298171,1.51603765394254,1.53734025230846,1.55544947943292,1.58980253636481,1.64350136319907,1.67153110033218,1.70140996301452,1.74714433533184,1.77792504039493,1.80593188158846,1.81187921422656,1.82952367555693,1.8708139255315,1.94239680002839,1.95899297945766,1.98960582399109,2.02067156457114,2.0400842418863,2.11613611497922,2.16275949216462,2.20821255645896,2.2871124583536,2.347260818004,2.40181379004051,2.50570807475294,2.60149293920177,2.67301093956759,2.69728185645045,2.76629212499625,2.80753283876437,2.87151228727628
demandDE-20,1,1.02456536276103,1.04227724698242,1.03495539204716,1.03938084770802,1.05447015997363,1.08213254192748,1.10425102797639,1.14061008532881,1.16144774801437,1.17030839811926,1.19417683545044,1.19865693170154,1.22378565653321,1.25032287503925,1.27532919091015,1.30896437663216,1.33805525141719,1.38329065595872,1.37357608785539,1.39570454531993,1.42067156572622,1.44492939226676,1.44905965532457,1.46891725699293,1.52039364005369,1.52366918642334,1.56524599303804,1.59576679050322,1.63511723710657,1.68339145071711,1.6926707334681,1.68936148158686,1.70755395686227,1.74345721472945,1.78953916310153,1.84904572688127,1.85397273969579,1.84575162102131,1.85595110329946,1.9277632186293,1.96615296393217,1.98512100906389,2.01714823228094,2.08956006650826,2.16071831918486,2.18710786146069,2.19872024747417,2.20749280249947,2.24156457256426
demandDE-21,1,1.01154494363534,1.01802572522873,1.04872555089754,1.085403734468,1.10244334807621,1.11019440543346,1.11716757781432,1.14681658402812,1.16778149849222,1.18336442335457,1.2111895868755,1.21939801396703,1.24310049004655,1.24528227093726,1.29191894145613,1.32812233861623,1.35971664493805,1.38055678328801,1.41933813160103,1.44341566850347,1.44293286439483,1.45475498756678,1.50472585510023,1.53644435695984,1.58501901313709,1.63808496780729,1.67738725935875,1.6762654938872,1.72335033390267,1.78061566619242,1.82171446200639,1.84256250138218,1.86299390642441,1.91191900522136,1.91095686476116,1.95402586492246,2.005594008109,2.00704770599633,2.07663330637292,2.10469166181328,2.14909776959494,2.24228624209915,2.27450946609,2.29660478850945,2.3266076578483,2.399548265255,2.46170282071277,2.58077501284205,2.61428228930034
demandDE-22,1,1.04160987699468,1.04322679616857,1.085201247078,1.10661539510976,1.12340593096634,1.14170312956293,1.18303683998473,1.21370263000332,1.23054756713206,1.25587616501548,1.28647082020449,1.32118314550485,1.35473528878305,1.36729006771298,1.39519947632316,1.3953001396334,1.41366801673652,1.43380272279489,1.45839853986304,1.5026218635505,1.54943448822883,1.58042930425837,1.59536012032926,1.59673592220663,1.63241808762104,1.67726859343582,1.70053746223286,1.71162870404199,1.74008965230033,1.75002268669747,1.77650972474198,1.81774309556521,1.85340982214729,1.89664639276223,1.96133266417982,2.0038958388426,2.04993001998025,2.1149120611012,2.12846435899828,2.14202244900464,2.20030163267517,2.26782724820032,2.28145489370899,2.37852971058858,2.42047985225112,2.43450299019203,2.52586621746111,2.61698864173169,2.61927252991251
demandDE-23,1,1.03999242603058,1.0684103269646,1.11375652166016,1.12017103107583,1.16463902449939,1.17620145123001,1.19179777229365,1.20984744251523,1.20818355351155,1.21978301829927,1.25446363824537,1.28191387935473,1.3070542678316,1.31812906141962,1.35780533135373,1.41677409198069,1.43120601201627,1.46052893355416,1.49951739568095,1.50593837400308,1.55453342491708,1.5959768969768,1.62020092894215,1.65811866302513,1.67361165033758,1.67352653990708,1.72169877593866,1.74637142282051,1.79120365037763,1.81260182601968,1.87990372748326,1.96388194099635,2.03368287850405,2.08540631979459,2.13032550930857,2.18793773893766,2.19479185799495,2.2799303370306,2.34395086395378,2.373333103925,2.45192138705014,2.46430333900668,2.48736537641683,2.57906827106105,2.65227382245528,2.72431558261502,2.75494819893763,2.77376144800147,2.87541216061226
demandDE-24,1,1.01556762286159,1.04397004985374,1.05266312087479,1.07726792500894,1.10302314013169,1.1024133632592,1.13100902813096,1.15470112477806,1.17894837123079,1.21264450214095,1.21059117099888,1.24924169371395,1.26413323870145,1.2848355891914,1.29697617687276,1.33796030931114,1.35352939178295,1.3617205136186,1.40085172607784,1.43085371326831,1.45486257987437,1.52028759783853,1.53959776632849,1.58370123354389,1.63683491606519,1.63512657021671,1.69201399934384,1.72515365520805,1.76954181013074,1.8120305001473,1.87518718874516,1.93926175202505,2.01211335509513,2.03163123460126,2.08543656741113,2.15234114810001,2.21709313865074,2.23759955857454,2.27363509481768,2.31804049231239,2.39879374698429,2.49115496597008,2.52511321668747,2.58583167942708,2.64722280811677,2.71998141059092,2.82552178125307,2.90486569031815,2.92967616539897
demandDE-25,1,1.02588444740412,1.04892340195944,1.04852380405932,1.05341313111616,1.07757772897448,1.08371691610788,1.09423395435934,1.12978574095714,1.18512615549116,1.19226257040825,1.23598137026622,1.25064509159926,1.28449914265716,1.31641056191633,1.36849436658337,1.36979124327072,1.41104414250117,1.42178645467731,1.416431831932,1.44416301040777,1.48214167302874,1.50562738065794,1.53862591049835,1.57066302838533,1.56365498004225,1.59414773488602,1.62641611852688,1.66615536280458,1.70709663153914,1.73823457812091,1.8075596038259,1.87819431640823,1.90775763335736,1.96503689294769,2.04617623940925,2.08128471406662,2.12743287387864,2.14945340124679,2.22822154129303,2.28268716498353,2.34460802563036,2.36717780081451,2.44782878585538,2.48494063854783,2.47814293132778,2.54315619253996,2.60362330099147,2.63960408279729,2.68276186615168
demandDE-26,1,1.01692548538147,1.04633344909077,1.07297235603473,1.07377867530132,1.10322995544331,1.11362404975924,1.12310297195421,1.12207038014787,1.15701977646549,1.20337740342412,1.21724767094777,1.25576973452972,1.26215401096269,1.254070368728,1.26370328922886,1.31677431474285,1.3062021248968,1.35551811043087,1.37574583515276,1.40073564925024,1.44079208007166,1.50381345475864,1.53245415861501,1.58125285038833,1.63897570077981,1.6616647047485,1.69758662094446,1.72459344441514,1.72425329697973,1.7581057645093,1.78629377406079,1.78685147580256,1.82556669188717,1.84585338650064,1.8811507178565,1.94055724886201,1.99431682126031,2.05867986797251,2.04169647223258,2.07142911865893,2.08081559905132,2.124647985903,2.18768444589851,2.2430588375084,2.2598926084883,2.34984891432547,2.43938808017711,2.43408905786093,2.49250941040796
demandDE-27,1,1.0117951572995,1.04020445765952,1.04782402590104,1.06409479212501,1.07197116828292,1.09753642422977,1.09533024052741,1.11314042987367,1.1428231423768,1.16908497178914,1.22035821227452,1.2358146998079,1.25283178661402,1.27980794521156,1.3348617298888,1.33369614272347,1.34487142344261,1.36779007804124,1.39948616648827,1.43700418070725,1.44862262725702,1.49248130873733,1.53275118889987,1.54858643663977,1.62065997134153,1.66133725694544,1.6905807167147,1.72647547404945,1.77492875651762,1.82938566299211,1.8847801966264,1.97391389924777,1.9806471334617,2.02734410250896,2.06719353161172,2.11244110154032,2.17300138430721,2.1886333782893,2.18894510662618,2.23338623930883,2.22155483985923,2.27139427022334,2.29110943213547,2.33829691244814,2.41108754726437,2.47048802208268,2.52596348524864,2.60615914935385,2.6264685438298
demandDE-28,1,1.00944722313717,1.02429736248395,1.03908849419568,1.07506490085551,1.09708513265576,1.11797228388393,1.13377304734028,1.17916552721792,1.19622470961015,1.22062070356636,1.25556867723847,1.26280507283023,1.26828666510092,1.29001135350014,1.31517006833294,1.34464730948334,1.39015322218707,1.39427857512898,1.38733854273464,1.39550715682827,1.39874197203828,1.45530937486063,1.50952527351496,1.49919708326221,1.5140946131863,1.5301638398354,1.54815168697995,1.56942962225751,1.59343272439542,1.63336837961092,1.67104695097605,1.72720699936233,1.74343633883674,1.77177119643629,1.80392218028818,1.82991067995144,1.87162045933902,1.91488047802688,1.93099989654117,1.99250043460739,2.03016015618318,2.07870451233449,2.16322196703015,2.20822335950183,2.22937619036702,2.26263837975738,2.31509558843692,2.34962289520926,2.40851898857694
demandDE-29,1,1.01545235468788,1.05384422469888,1.07800445227834,1.08656914242534,1.08714923344928,1.10912796435039,1.12209208661972,1.14037085248137,1.15829753545053,1.19978068014416,1.22129531215862,1.26686223064634,1.30883574108582,1.31998312833664,1.34039964868276,1.34952187752763,1.37158809501351,1.36501172033702,1.38603229779127,1.39516380461414,1.4404898583551,1.47582325774655,1.49179276915384,1.52872348985333,1.54461891197364,1.58759373333331,1.64553126528047,1.6711131919584,1.68134939720198,1.70408491399331,1.77277281880857,1.82349234800176,1.87975844001684,1.91024237018817,1.96845800540108,2.02485790794103,2.0643197443451,2.14547816425852,2.18985329855183,2.2722333473966,2.30290299892147,2.3673021285551,2.42956788150589,2.50605369025689,2.56020302569863,2.58925149839692,2.60857728901355,2.6488689043038,2.7177918288999
demandDE-30,1,1.04886045197486,1.0835493607673,1.09250058276881,1.10507588372983,1.15064573100029,1.14941510843941,1.18111754683613,1.19529029313215,1.21082880639345,1.24704874571772,1.28974513223965,1.32365202604902,1.34366275688989,1.34707799042328,1.37479853138655,1.37637202729556,1.40467908642106,1.45399289627934,1.44879897550017,1.45362289597027,1.50939092976715,1.52980938920453,1.56492441233558,1.60400015194795,1.62960509800883,1.66903307782255,1.67062746611525,1.71916888866856,1.74314456857185,1.7633379370751,1.78870911027924,1.83881024788926,1.88355420426845,1.87834412531495,1.92540512843291,1.95138740819088,1.93287058666051,1.92598143463591,1.97828842493771,2.0497721513512,2.06515227399079,2.12250864721109,2.17602005540166,2.22094000361026,2.23473566194154,2.28033599651194,2.34530393049953,2.41036719420284,2.44992624192693
demandDE-31,1,1.02684480870658,1.07160539787997,1.09427124408214,1.09615243822473,1.12255534802786,1.12196956449023,1.135628320288,1.18144189368207,1.21254889081324,1.21815158157074,1.21817441567233,1.22872318384022,1.27780909959732,1.29700320382125,1.31996257232249,1.33006436690631,1.36923778500934,1.39655711693769,1.42633371856806,1.47615322041558,1.50303524443416,1.53398374620159,1.56896574869537,1.60716972572451,1.66352827117886,1.71069864840767,1.74292035072911,1.73401309639699,1.79474023017596,1.8782821633779,1.92629568265823,2.00873470535235,2.02511833186817,2.09857313347852,2.18385979455915,2.24481293012148,2.33199025874865,2.37772446279029,2.37624424743442,2.45999458397012,2.5121930630089,2.58825912740038,2.65952893392569,2.76783100280756,2.79664303276529,2.83848242325932,2.89109033086247,2.91012006659973,2.95398366180626
demandDE-32,1,1.00274475635488,1.04023129937285,1.04417579203528,1.06286813589358,1.08409883906099,1.11267990689046,1.12930061689977,1.1531019112818,1.14832447038758,1.19680940037975,1.21330946249752,1.24887963617679,1.29243278631804,1.32359244925792,1.33111352385008,1.35318244164384,1.37506435580621,1.38224678985188,1.40242487178855,1.43194033113032,1.46765846870899,1.52958673061458,1.56295383653355,1.55620592190498,1.57273581861605,1.60191020667035,1.67245798304441,1.72545887400972,1.74806926249292,1.80765580633993,1.82669621827233,1.87815537621213,1.94990757538109,1.99127524713882,2.03563747141314,2.02613954523633,2.03767518226265,2.05446298862778,2.07949564451771,2.10586828360521,2.10516389751069,2.11974807456219,2.16674185692995,2.19662635827377,2.22670520102955,2.25281481257397,2.31623556802047,2.39920388689253,2.44144061517905
demandDE-33,1,1.02871697486404,1.05681825721669,1.07553996868112,1.09423004783927,1.11544459675708,1.12953276072869,1.13068518330495,1.16084674493988,1.17707483936144,1.19680964019405,1.19019304195942,1.24310437967089,1.24377202588845,1.24161079341143,1.28226653272131,1.2792019772474,1.28950450496122,1.33157204393126,1.34853176278531,1.39344281586223,1.41063378668834,1.42174560730145,1.44189886861772,1.4614685113151,1.491361763362,1.5278418717029,1.58163650755798,1.57491498596176,1.6435540049571,1.6914023808709,1.68870251084388,1.71034380358262,1.7295298786793,1.75241931857274,1.75298810474168,1.79096662999696,1.84708433243018,1.86092864139722,1.9312632793395,1.96541479102792,2.05422617034653,2.05773864668023,2.07743000548547,2.12350191602787,2.20668578333229,2.22463343648857,2.27405723948293,2.30426620939896,2.3328882545894
demandDE-34,1,1.01832267576996,1.04581383779737,1.07537067499204,1.08742387684452,1.11420257805296,1.11610327160006,1.13159710564469,1.1491085670337,1.15966934533935,1.20012110364407,1.21026517503071,1.21231035906307,1.24887016938933,1.27474429300169,1.31675941184217,1.32336128268779,1.34450347907691,1.36024192179601,1.35515042159329,1.38230714477464,1.38933914738226,1.40530708791674,1.41301322616526,1.441058817824,1.49070323294012,1.54400293235496,1.57716996689591,1.60015304509643,1.62832762372197,1.63687518418278,1.71300335618436,1.72729862267399,1.78324688715622,1.86761422604134,1.88076572094236,1.91789619718564,1.92426287006488,1.93258059926218,1.97665751139409,2.01261176481268,2.04309907654087,2.09759881257729,2.14987394051511,2.20198628031497,2.30130128975428,2.36333779057502,2.44278035274117,2.53029390772426,2.54698697913771
