,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
demandNL-11,1.00230527450831,1.00952539698655,1.00045436357171,1.00166173191244,1.03604303459989,1.00895780445957,1.00936078786716,1.0156256557723,1.00596325831839,1.00153029781929,1.01003329071945,1.01194991362759,0.99895904279504,1.00453774786218,1.01077645607176,1.01348468835069,1.04135949386619,0.99911280382182,1.02883527010544,1.00607844595225,1.01603417445638,1.01342766893541,1.00085598851898,1.03220952985485,1.04692695259663,1.0314221559051,1.00585344988859,1.01537699486338,1.00225517258269,0.996592085331381,1.01570166475266,1.00097337178883,1.0357160190989,1.00569618977387,1.01222017777078,1.00701711518978,1.03131434728192,1.00095664045135,1.01428470257593,1.01515326712419,1.01572809919208,1.0339789764474,1.03123395005712,1.02688097764528,1.0139774107593,1.02391296786678,1.01442554913093,1.02206696645648,1.02828512986179,1.03176015336161
demandNL-12,1.00302454455393,1.0077720632376,0.998953976833473,1.02539576607147,1.02714691566313,1.00513120543143,1.0050050707258,1.01433241127375,1.00465431281071,1.01247313532371,1.0037525564986,1.00488594013097,1.03774415556445,1.01093232837342,0.994399376373529,1.00384764158071,1.01951695388191,1.01551031582568,0.997380273277344,1.02920317498018,1.01435075883546,1.01573483658013,1.02585932164215,0.996775836464626,1.01954596226735,1.02741062811339,0.995515943094473,1.02219940740948,1.03959188787368,1.00308189243317,1.01102075344327,1.02368045101705,1.01091872385468,1.00625659618174,0.998431059839128,1.00363756108039,1.04080854365715,0.995278942096233,1.00476902150007,1.00766924830195,0.997860679228139,1.0122906146139,1.00902290916769,1.03937880389763,1.03133168702954,1.02045273603096,1.00693749704786,1.0136750927655,1.01256373938836,1.00866421776693
demandNL-13,1.01429792120923,1.00569678739346,0.996152759843311,1.00071121667262,1.01329190799872,0.99557572744758,1.01756386990549,1.01514402320792,1.02759630668572,1.0040011678339,1.00905461494431,1.01460368524123,1.04163269859879,1.0070206559328,1.01287203883342,1.0140997490042,1.01306824419933,1.04167349158489,1.02259216308608,1.01181809240718,1.01629695174371,0.998749815772192,1.00828650839173,1.00262892530575,1.02981794768909,1.00968704056599,1.01737112769694,1.03282409939273,1.02171159046936,1.04047966243368,1.01929669556696,1.03364419679441,1.01656057242675,1.00684883687007,1.01114337022532,1.01485338513392,1.02383793926582,1.03285416284342,1.01389106026729,1.02699587819912,1.01857565671141,1.01302305504377,1.00356656668633,1.02841907068529,1.04345002690874,1.00120709080643,1.00367369698167,1.00566949021766,1.0160901232098,1.0100660970241
demandNL-14,1.00301766930149,1.00333453887682,1.04255569777662,1.02738690134486,0.994905894374617,1.00139764760592,1.02863116167943,1.03556639214169,1.03192036342843,1.03124152940071,1.00451562884484,1.00851127533336,1.02475932623203,1.02667492073305,1.00851287557262,1.02107199008683,1.02222977631002,1.00503997901006,1.00828556228878,1.01641988888937,1.00133625054588,0.998864767186223,1.00521321363955,1.01150574797556,1.00318876647731,1.02062729722568,1.00171092307731,1.00982650103746,0.995157968904967,1.00767373626356,1.00747593208749,1.00062239083684,1.01215033777372,1.01130612079248,1.00139516080335,1.0158527731526,1.02013401576125,1.01805609023254,1.01805715990235,1.03933053212405,1.02637562789587,1.00997059838734,1.03855942293614,1.03698341224228,1.02661938565071,1.01798301528818,0.996939978653567,1.02064906087302,1.0216234800892,1.00598791124065
demandNL-15,0.993508768150082,1.01816381105384,0.997253349302878,1.02641928347072,1.01634097501153,1.01310191497379,1.02683576122428,1.01211661878249,1.0136276478139,1.02160514738193,1.00003550080201,1.00999995229423,1.03842836103618,1.00264903235943,1.00767645259766,1.0258005546389,1.03099308908484,1.00605866486869,1.00144305216711,1.00121553621605,1.00820657319915,0.995209565338528,1.01526207216704,1.01243766549981,1.00398778772012,1.023830103504,1.01598552263823,1.01436454608821,1.04132471653731,1.01568389544994,1.02851943737177,1.02608475343487,1.03315918925161,1.01246950768923,1.01676755632918,1.02096641302534,1.01612775190928,1.008986815447,1.00863488986152,1.03983912177845,1.00664577936557,1.02723648627435,1.01110566605228,1.02166209548199,1.01183505068208,1.03021197244985,1.03281013973143,0.998170243829405,1.01913554082797,1.02914472506399
demandNL-16,1.00632676072644,1.01075678798301,0.998552083287621,0.997157355445348,1.01244918216684,1.00834848451049,1.01550707878979,1.01410835944768,1.03696939270125,1.02637976346762,1.03284772986825,0.992172640080122,1.01359777176576,1.00572378039686,1.01524897101598,1.04295625761634,1.01414704258742,1.02617954990827,1.00799804784839,1.0046239084579,1.02270687503873,1.03574212137936,0.9964449350051,1.04215203065726,1.02629355238837,1.03076425870141,1.01908732670757,1.01849312733975,1.00422461058831,0.99827649828008,1.03358075994462,1.03230789166913,1.02523119796432,1.01856338520843,1.02389700368444,1.02207725258144,1.0196751887845,1.02452890670153,0.991165701701736,1.02738274111093,1.03100767125675,0.994758332036772,1.0399434618438,1.02201482103531,0.999812789814682,1.01524916492226,1.01688989466495,1.03491845785989,1.02241000291009,1.00559925561256
demandNL-17,1.01654477553144,1.04500716133758,1.00879102007328,1.0188648095662,1.02996597951608,1.02059888552669,0.992930505455915,1.0417431536508,0.998473932230891,0.997081528002035,1.02517619203635,1.00488007272376,1.01074464891947,1.01878992030927,1.00936920191205,0.997736988243948,1.01026728690413,1.01423595252056,1.01731406701473,1.00134242225534,0.999889152888691,0.998996648750494,1.00002083710032,1.02026367383719,0.99867752293431,1.01783288320994,1.01212949594951,1.02179904748524,1.02466003871962,1.01502122246107,0.996784867373544,1.03856856499972,1.00261316960738,1.0210207418718,1.01640506804408,1.00746902896616,1.00844070151978,1.00906495994467,1.02099345180415,1.02208701338427,1.00946169469178,1.01755440636759,1.00971378386494,1.02793706727141,1.0106070516042,1.02521909599449,1.02738883296547,1.04327495058614,1.01939941681264,1.02772585085859
demandNL-18,1.02353226456217,0.997443658396975,1.01621843390595,1.0239960188227,1.00155530323074,1.02136778364373,1.00944338694853,1.0033328782508,1.00133965234912,1.04190979773929,1.0080157623718,1.03953256214577,1.00471341057406,1.0315867879871,0.998233726667875,1.02149450801606,1.01073201976468,1.03189048950772,1.02634750049255,1.03314873353609,1.01302153795637,1.02854380804329,1.00447713017693,1.01041786341087,1.03559961430916,1.0208251400654,1.00561147666451,1.00130627843076,1.00845253898649,1.00274659287443,0.992372824728048,1.00448585026333,0.999900625223369,1.01238142886262,1.03253442907757,1.03206292958445,1.01001953253257,1.02784287741612,1.03296519610919,1.00889008268569,1.01728011932457,1.03466608175304,0.99870452314714,1.02717042058034,1.00133671926769,1.04254086855126,1.01146077669954,1.02321808309752,1.02257749582343,1.0234188078819
demandNL-19,1.02960394015407,1.02462334844871,1.01845455954407,1.00621254183531,1.01235867689036,1.02904965982813,1.03987596774407,1.00926446353566,1.03207817440846,1.02244420656354,1.02447781999946,1.01066232454866,1.02340140375932,1.01820219879558,1.03923843093427,1.03678040983335,1.01568802217624,1.02342001779726,1.01093784220742,1.01673965540274,1.01895278884076,1.0352625787992,1.02567027102528,1.00818834342027,0.999272647062622,1.02386946249667,1.01014818917675,1.03117881072398,1.04252803642424,1.02463086562728,1.00974740129783,0.994249470616462,1.02408878026254,1.01482944797206,1.00838998808344,1.04973891413761,0.994675063033422,1.02051714597876,1.02879903288306,1.04649391598419,1.0233843525537,1.04032266317841,1.01496116875735,1.01323936149417,1.02402690056948,1.01599569985206,1.04003864680642,1.03634479445049,1.0308761558696,1.03113756496224
demandNL-20,1.02051322353105,1.00004674223691,1.01761372809347,1.01149608857536,0.993747673334299,1.01707575850783,1.0186703502942,1.02575694304396,1.00178771869168,1.00314548744062,1.00158547926023,1.03260922064393,1.00790583869049,1.01093693913875,1.02185308770809,1.00001362562107,1.02215752004767,1.01924434088027,1.00014445531402,1.03466219173371,1.02079200454952,1.00492313668917,1.02047005781771,1.01817310629093,1.01407351442073,1.00130280137511,0.999737566535763,1.0270666139037,1.01893465735387,1.01481509941889,1.01486083086737,1.00155870526188,1.01280963508299,0.99903188304019,0.999195660074397,1.02186539296406,1.02065413584542,1.01357458599687,1.02471675811779,1.00372377738707,1.01384372814908,1.01709178920633,1.02037366439178,1.02765731194304,1.04053313778931,1.0067990215379,0.999264659117543,1.03863025478877,0.997938322470915,1.02969543356925
demandNL-21,1.00351565997642,1.01863787300724,0.991785997547095,1.02043362133914,1.00334608276511,1.00298154121121,1.01618990912873,1.02369275985112,1.01953646726972,0.994054508235486,1.0193189988279,1.04530430784478,1.00288152175193,0.999232826831572,1.0287117726926,1.01538671009007,1.03225708556144,1.01428823181846,1.02285254437547,1.02209870091306,1.01479064321586,1.03835586300064,1.01986219538614,1.01484883432,0.999404416733042,1.00714811446572,1.01016665782072,1.02966357119896,1.00753481383531,1.03078901617809,1.00174396544464,1.01361267890595,1.04303776447719,1.03054137155774,1.01306723396098,1.00916526616459,1.03372086384005,1.01437911396197,1.02728218843679,1.01887253303661,1.007328805584,1.01974408909882,1.00850608724352,1.00964983504747,1.0041231013657,1.01913741114563,1.0183094112522,1.04053597736254,1.019147676213,1.02526226123965
demandNL-22,1.00045320643676,1.01013260362259,1.02267891441298,0.990977059699989,1.03528033083243,1.00328038321511,1.01702680121065,1.01350986077435,1.01251292077104,0.995510427671295,1.00193253018755,1.00303063591885,0.998829570729746,1.01935585150241,1.02043521957564,1.01393278825715,1.00042628582346,1.01153173346416,1.00954234366622,1.00717361590812,1.03294882374821,1.01103780679878,1.01552433621509,0.995408415842737,1.01210010181963,1.04436474007957,1.01475396109421,1.02268103844467,1.01579088362181,1.01120817630262,1.01882645779859,1.00054270685438,1.01652620876427,1.02840110421198,1.04374477376273,1.03859664573143,1.01624976356442,1.02410432709463,1.00297827992335,1.00788816860241,1.00055934787351,1.0033684565477,1.03850094473464,1.03158565214486,1.01600604559683,1.02408899101242,0.997844459184068,1.02428252980119,1.02416541666103,1.01305252001112
demandNL-23,1.01680456689215,1.00764136636895,1.01806650479572,1.02842105539452,1.00345532057254,1.00867841630449,1.01877231717472,1.02065203302836,1.00132382187897,1.03801520387095,1.01990292512209,0.994720104970262,0.995080634403338,1.01998113721488,1.02438433681042,1.00876154949027,1.00543945731909,1.00194897726741,1.01194303330289,1.01395929115156,1.02832924102736,1.02134517473314,0.999057339374171,1.01158879988214,1.00259104869397,1.00057012093202,1.00000505906017,1.03656292754764,1.04223294909383,1.02736573159043,1.02995403970854,1.01934239751272,1.02384732350082,1.024166527708,1.03472390892413,1.02743000177689,1.02972508900509,1.04591811904715,1.0279918144332,1.00917224857755,1.02501419682891,1.01270503676664,1.03421711348948,1.01966967692507,1.00823014820256,1.00511361364463,1.02488712283519,1.02055075741557,1.01040170111863,1.01721359167844
demandNL-24,1.02070375849693,1.00381924839404,1.00254513159254,1.022786008707,0.993466247050492,1.00983065813067,1.03888225693238,1.04153843636956,1.04244295269413,0.994136772746128,1.02013606349438,1.00089490036138,1.02884801918822,1.03781646102143,1.02506703610095,1.02248006332896,0.996639217234861,1.01602206582564,1.01367825458713,1.01047645483089,1.02070048709844,1.03835687646742,0.994623779767939,1.00573161339488,1.00235634035201,1.00198552846883,1.01629838195897,1.03595772286353,1.03018438026528,1.03573834044511,1.02829170364255,1.02450288689394,1.00892593009736,1.00627668973909,1.04767667434108,1.01941057908516,1.03562034211464,1.0068014524976,1.01914897701843,1.00515304400377,1.01493660784312,1.01660222139758,1.01941227728892,1.0193947472344,1.03685208947378,1.00056031452666,1.01060577254005,0.996215671255241,1.00670298371126,1.01474858669525
demandNL-25,1.01959076921175,0.993872619110515,1.03191115131152,1.02683409316321,1.00801817664726,1.0125402557823,1.00737210937687,1.0378028323978,1.01967690149075,1.01250536904382,1.0042828613642,1.0385471077581,1.0041013394969,1.0105122968661,1.02067529062688,1.01149875395686,1.03542537423144,1.01012031648014,1.01414459020408,1.02370647942606,0.99616567861515,1.00527875614955,0.993664540597464,0.998009343131536,1.01372846118109,1.00171413488962,1.03403746922936,1.01604326805961,0.99754744373873,1.01377186142419,1.01103087245129,1.03202702093859,1.01489116956362,1.01279390601031,1.00437071318766,1.00643249158204,1.00635878194113,1.02264669677516,1.01730877245094,1.015840768072,1.01528201389299,1.02131674747726,1.0152904032774,1.04464737672752,1.02022220915168,1.0111364143561,1.03722314697405,1.02409982727774,1.02124432081479,1.03658645705476
demandNL-26,1.01704279039711,1.02665998403107,1.02198380626969,1.0392854245323,1.01972421866207,0.997825369069464,1.02060290098716,1.00848135007119,1.00288541000504,1.04207896872236,1.00567522163154,0.994798881401689,1.03482974851007,1.03719656905574,1.01743243460919,1.02368725550007,1.02524377559747,1.02328283004992,1.00249204693525,0.997485734035013,1.00993817881341,1.00628488304725,1.03526180570821,1.00745300692311,1.02714041791814,1.02731745560584,1.02222856986071,1.03615636484937,1.0296850982325,1.04533998932249,1.02204238313606,1.0273241307369,0.99950093335556,1.02374179766588,1.02115892322947,1.02367731790709,1.00059103450466,1.03035545096075,1.01332351201134,1.01659540823399,1.01541664063617,1.01220647437387,1.02114260808899,1.02484379437683,1.01617198257874,1.01631113569066,1.01780685630894,1.02980320806696,1.03246040401373,1.02211830805136
demandNL-27,1.03222851479034,1.01364822835216,1.00868510974542,1.02815790849943,1.01676358286884,1.00776501833756,1.03355350990333,1.01813288760393,1.03999725067831,1.00174885075784,1.02555337426781,1.03407448873076,1.00556966896136,1.01627503079536,1.00042529394285,1.03714385637506,1.01019684751082,1.00279922547975,1.01980430252704,1.02241618647047,1.02481647399361,1.01293334656702,1.00383199213477,1.00178797779495,0.999697937353101,1.01814797291324,1.0053424371966,1.01237871456313,0.993785171932448,1.03769902652291,0.996699605094273,1.01164439217251,1.01877796571456,1.01202614382179,1.02664551655204,1.02556577928538,1.00860179224289,1.01876150694992,1.00723154711703,0.998612964591008,1.01103402693472,1.0060815675832,1.00677102211559,1.02142339339828,1.03131382101299,1.04012294935423,1.01322763529003,1.00985101134294,1.00324389448186,1.01897691892979
demandNL-28,0.99201800454592,1.01769181908031,1.00529683074394,0.997261565795486,1.02093060674955,0.999367871345975,1.03485115878289,1.00666030764123,1.03899069401199,1.01443916430981,1.02666914844278,0.995978305156588,1.00300872465546,1.03306639689677,1.01305708010461,1.02304731132381,1.01377372401377,1.01660491775688,0.995357205733022,1.03789959121943,1.01663982083821,1.0262786062759,1.0372007320964,1.03547741919845,1.03968493067509,1.01763865647228,1.03595183663364,1.01945585714027,1.03179418932165,1.02417474437841,1.00558250720163,1.03461427630835,1.02464006972471,1.02509774709738,1.02766383166735,1.01395090250094,1.0386877772601,1.02170240737905,1.01631157740207,1.00310055722108,1.01727160045796,1.02155442172073,1.01911013647096,1.03689442385577,1.01463213776449,1.0279508405411,1.028197084913,1.02038889398631,1.01424912562472,1.03293762201982
demandNL-29,1.02389210015326,1.0333282562793,1.03304563619403,1.00696993086646,1.01669815739643,1.02169268899689,0.994970957849812,0.999744238099351,1.01634471060721,0.995367595687735,0.997042584795481,1.00101543156272,1.02106923820608,1.01857095042444,1.00536920961945,1.01183779510844,1.02470295718666,1.02817069783065,1.00419330241637,1.02764243467562,1.02188597070373,1.02023193698157,1.00535597916637,1.01243723234597,1.01491230361753,1.03485835627487,1.00451368037492,1.01125771544308,1.00620195098983,1.00095602610722,1.02131755135987,0.999754799506297,1.03958297277968,1.00850731586455,1.04330722370739,1.01160507619506,0.996421907845991,1.00990543284509,1.01468358803722,1.01611356011476,1.01560073642067,1.03880953639917,1.0001862039166,1.04443456630696,1.0019555642514,1.00599767057405,1.01628325648017,1.01718524599541,1.03356867941059,1.02906466237468
demandNL-30,0.999757421679168,1.01972497152076,1.02166489258393,1.0230960414528,1.02778601052293,0.997170542905428,1.01029598356376,0.998322708747373,1.01910473148047,1.02929265789834,0.993373274135936,1.00131326650902,1.02320196602429,1.01433285501379,1.03122636914527,0.992877241293691,1.00984182509165,1.00962041431798,1.01291443458482,1.00722911963818,0.995596341476943,1.01091985198376,0.99921908978016,1.01241345784783,1.01886735370165,1.0422494526103,0.99628855986233,1.02170447309503,1.01666030449754,1.01984364142418,1.02810715942048,1.02053407792342,1.01557500016935,0.994410435508855,1.01608723663467,1.00373348853138,0.999115899263268,1.01133944620195,1.03389304239322,1.03324641925737,1.0079262260112,1.03920461528282,1.00059221334667,1.01906230146824,1.0085704830126,1.02450655414082,1.01830768602504,1.01540833513618,1.0191324805858,1.01104244394163
demandNL-31,1.02382166119853,1.00166194185828,1.00333978036389,1.02704808009679,1.01018862412053,1.01102819658648,1.04096087417491,1.02097031072654,1.03809766851781,1.02768677608091,1.00975265944168,1.02448565441186,1.01196963777564,1.02196114569004,1.01629636843102,1.02003469495662,1.04047967873735,1.01413959039731,1.02383118105005,1.00557599000966,1.03362149028752,1.00039334662123,1.03416620250815,1.01250450289002,1.03605823117079,1.01577852312467,1.00458814100011,0.995431278894667,1.03232053172401,1.0178920151206,1.02119722038099,1.00935343737929,1.03935484376107,1.01333020577919,1.01813622215354,1.01042088563652,1.01474612261642,1.017888055413,1.02476688875575,1.01898922099981,1.02930506174675,1.01534160214126,1.02050285413258,1.00736510875221,1.04223022552114,1.01050835275745,1.02185211618634,1.03171075834339,1.01007721088609,1.03258537504275
demandNL-32,0.992525307941632,1.00948343595624,1.01790253523648,1.03645350009708,1.03657218923428,1.0339836783401,1.00134579318729,1.00128590878345,1.03388375775405,1.02048349315286,1.02948518767032,1.01842079583711,1.02769200181156,0.994694330824177,1.00350275885353,1.03321655433802,1.00859338954885,1.01628340632565,0.996866761788505,1.00409051369288,1.01135535856139,1.04367920049116,1.02265864037002,1.00769006890119,1.03756538089223,1.00816359561894,1.00015629980606,1.02826225060489,1.0008208952253,1.01420766641336,1.02815993322865,1.00080766856438,1.00762879901031,1.02856800196682,1.0229707953343,1.00115756830448,1.02653014785194,0.995243827761617,1.00423557612243,1.0032671019507,1.02027173960666,1.03633724934263,1.01042703129095,1.0071781157327,1.00591989015119,1.01926323097401,1.03363685831154,1.03116103645642,1.01697904553612,1.02742878985222
demandNL-33,1.02609030115296,1.02565010000826,1.01542003631115,1.007316669068,1.0470236176126,1.0006163115482,1.0003371692591,1.00675850248569,1.00280800953726,1.01313642011802,1.02899172802046,1.02381790206928,1.00068856075208,1.00618635113216,1.00390193004637,1.00250971073471,1.00653498101985,1.00933395755121,0.998195018646809,1.01849098766523,1.03577948959734,1.02882416284343,1.02402501513057,1.00536834371213,1.03290606600371,1.01184702953895,1.01793218192412,1.00901474719066,1.02403148227767,1.04186486360731,1.01616462699992,1.0467733480391,1.00035862325672,1.01547054976996,1.02077622639276,1.02068958691487,1.03352152674099,1.00046460387999,1.02068925624639,1.00528337455973,1.00772765451311,1.00100902741548,1.02057640865394,1.01594186042254,1.01130758683001,1.02033279934461,1.00099722306847,1.02766925568281,1.01887441658101,1.00539516726261
