,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
biomassPrice-11,4.5,4.59518253069064,4.59493718651175,4.59932527768122,4.53574785463881,4.56731447131228,4.7555132695771,4.85260510463928,4.89378832576151,5.01656671266465,5.0515294743028,5.19055270079539,5.38816774222263,5.49223635565243,5.43818995372157,5.40238118987987,5.55872284613946,5.55479501128652,5.56815769073557,5.47028873438214,5.37945557665554,5.39301469641885,5.48446895546306,5.52771930780957,5.56866901317351,5.65656646131706,5.7697803141358,5.69250257824329,5.88124412523135,6.00350315608743,6.22642869053128,6.2550745508704,6.38933232969151,6.65717658258594,6.58067784259821,6.49817477351505,6.44094257873966,6.58398820383914,6.64881301058299,6.87976296132068,7.01595662297948,7.26700812190755,7.16703993703975,7.27102118085155,7.40000978869986,7.60283040852864,7.57017068273773,7.68937891167701,7.9681886277689,8.11087019055562
biomassPrice-12,4.5,4.4752793187824,4.61418546039745,4.71580374729072,4.71887877870126,4.75353293810972,4.70791932009064,4.71328637168335,4.80902501027548,4.90271183119945,4.95996975191365,5.021500112172,5.14677983503962,5.24468960822579,5.42427203233743,5.36429160571735,5.5145812498971,5.57207750406611,5.56760548484198,5.62997907065339,5.58183292108145,5.7188967593903,5.57890760546669,5.55530423829025,5.49326154470315,5.5907678039265,5.62185451262931,5.78396782752627,6.02441300106993,6.23261137155534,6.30820064093114,6.41650581029795,6.66580751018581,6.72104327300494,6.68783799547773,6.80851580076471,6.92221515602349,7.13222804941996,7.3475050008876,7.36186812907819,7.35793923174337,7.51863189813324,7.6165294875767,7.80265525744732,7.86277860590764,8.06726289195892,8.04216129923622,8.34890236449658,8.35787536320843,8.41517591189558
biomassPrice-13,4.5,4.48314468258126,4.4654130666394,4.47242957717681,4.61881753419047,4.62037666158496,4.70365330873548,4.71089331588427,4.70559823704595,4.83084457838524,4.88730936023978,4.94895361014487,4.94802162653928,5.14928739513855,5.16907833753178,5.23331282828965,5.29244577233024,5.26630557509825,5.16349087987587,5.21450372058184,5.22653786660483,5.35355722718785,5.4104057257445,5.45989512865795,5.46984303267444,5.57011656288259,5.59230521140841,5.78557922162409,5.95993829953321,6.01623489797532,6.05005710804998,5.96901905342755,6.04631805432959,6.08752966646396,6.2230472109573,6.37278373860424,6.56163696951924,6.5667952203934,6.54074634714563,6.62273740311146,6.8381734092467,7.07050749835348,7.08098093130753,6.9934811313047,6.88718190810666,7.0609973212799,7.21570281253235,7.3764137581115,7.37831483865267,7.39559079552204
biomassPrice-14,4.5,4.59303144897248,4.66949066630521,4.67598454565778,4.59242054554227,4.59884664085086,4.75845086221757,4.75853779576396,4.72856761457901,4.87060820034308,4.95201485477248,4.87477020752298,4.76950010441617,4.76056650379668,4.62379874828008,4.64341034982462,4.74920962616489,4.80944873207574,4.93869193691396,4.89300273794981,4.97483810442607,5.00876566941993,5.02861533650665,5.06166117692082,5.19001358698805,5.12502268470579,5.07294906038566,5.11917090220596,5.10558185566598,5.2078574519327,5.18065507920811,5.21560106000882,5.38484615125779,5.41799432949341,5.4354979656163,5.61171652059458,5.69967576583657,5.62859847216133,5.53629331654096,5.57180837704298,5.5483470421857,5.60414987028341,5.5163510634114,5.67799502881556,5.84527281709803,5.86281993226923,5.87825342582143,5.86487881465658,5.84025755288914,5.83963688704109
biomassPrice-15,4.5,4.53565432288698,4.50314993013628,4.47438114407377,4.45339630763283,4.40157754897394,4.42034569586936,4.44337778152671,4.551330088401,4.63324702162713,4.62375886719905,4.5474123106314,4.55049078258993,4.60713920297828,4.63201070893514,4.60632120406613,4.56078049593827,4.6437544069115,4.69307999695447,4.67027176658497,4.75292954055185,4.80564546484918,4.91988556861445,4.92596533276062,5.0946727721432,5.26206642250306,5.22258152388815,5.31402179135159,5.41084763577346,5.58257706044779,5.61055564425942,5.75460152686471,5.88755721351305,5.84892650422239,5.86638817239382,5.97197544312594,6.04213539047984,5.97100790097956,6.06646517136704,6.14617398258274,6.13715461327481,6.2392172177433,6.34175909786248,6.59826351937998,6.76255970099069,7.01221671130314,7.08846057979048,7.15112266913952,7.13467388548718,7.257457891351
biomassPrice-16,4.5,4.53155604976183,4.45775529682824,4.56430023601817,4.6412254237722,4.83317098962032,4.91002550726694,5.1156538241108,5.14174016801448,5.13401886273863,5.0358901209454,5.21830948961832,5.39865011241321,5.55430311846642,5.57899476358098,5.5426624376662,5.47923184959479,5.5459533491154,5.52033666686979,5.67358013410976,5.88185607016748,5.93346770255505,6.11055846898943,5.98862009726854,6.10232298786373,6.30511290699607,6.31291490179499,6.29244375610614,6.35453828677511,6.40481545130205,6.52590926220066,6.61849979562867,6.52516451297877,6.49786820684415,6.5116138917498,6.69172717820075,6.71250386788801,6.91474369896624,6.93875479062204,7.09026506007311,7.26829041588443,7.21080397219157,7.27126662992746,7.09176998916951,7.00490423671264,7.05420430414473,6.88898453333681,7.18255288486897,7.05838320436864,7.00701764825272
biomassPrice-17,4.5,4.58464814130255,4.5483837424985,4.54132646483434,4.47353520495443,4.44988618117391,4.51962090638754,4.60138276192622,4.69992758280347,4.73416777994909,4.74320205367917,4.88509742976294,4.95279073975551,4.93994817593968,5.09435535798793,5.1435567385549,5.06373798227881,5.19741461280125,5.33464475775277,5.33413000173392,5.43010706344327,5.48724573321104,5.46730204595346,5.54145987127686,5.53008053306788,5.62329721272677,5.73669147403457,5.89941254416144,5.87355001722051,6.04938459865767,5.896837478743,6.00748314740624,6.04065748344854,6.27180264284272,6.50218603792333,6.35564346195057,6.55021063631174,6.72857120496384,6.71318041005799,6.76174455641224,6.80289060509578,7.01141207277456,6.97765259979422,6.88780029063606,7.00507036822249,7.09496340998058,7.42380611145533,7.26503925064494,7.32555651628056,7.30502424098772
biomassPrice-18,4.5,4.64057094139099,4.68246520674013,4.87866041240438,4.95041942072287,4.90537830806359,4.81396734383056,4.97869078350928,4.9814746862191,5.16591359124078,5.33173949603353,5.26284563162452,5.22135623145697,5.29389288184637,5.34678847180605,5.39797941699529,5.47879548770935,5.67618002226115,5.78769223057226,5.8804941982747,5.91938642923868,5.95724457761556,5.8190880936888,5.82603680839635,5.6967388964988,5.87787273237339,5.8827953344167,6.06211830172087,6.02390548773022,6.1211213476351,6.19967598605723,6.1234778674998,6.41390914739816,6.64763225510419,6.78243627036707,6.85814282717767,6.9809064601333,7.13249953455908,7.28796193743276,7.20098679336694,7.15922116382684,7.33782413665148,7.55533745156497,7.6955150154705,7.8487797597742,7.73774875753008,7.84703159073514,7.95063342526725,8.066826675164,8.29638095615941
biomassPrice-19,4.5,4.51041758646597,4.5506192415027,4.7518307625736,4.76819113638802,4.77747325744533,4.95293526002631,4.86067676565666,4.89861331389131,4.94257172660806,4.81584584450672,4.8996252090959,5.06917717196727,5.03091527336397,4.96134214114069,4.92163009743204,4.95670926040839,4.99320695245819,5.07364447888632,5.23795309080186,5.25570974790682,5.26106815507719,5.29726628611872,5.30393495672888,5.34079600542173,5.42018524390025,5.60504661769215,5.66827801655658,5.78100987815913,5.83553129196163,5.84885295743796,5.94009504381602,6.15750554804784,6.17514573875682,6.31136037685527,6.57869163042348,6.58178852318991,6.63186651427327,6.71392390918933,6.81908406936568,6.97981143908058,6.93156344895474,7.04413422231221,7.3015764616378,7.16929388269604,7.00842832277224,7.21795280777759,7.23203416534467,7.18959329197601,7.51209742701275
biomassPrice-20,4.5,4.49799792720384,4.68957417764643,4.72235612449393,4.64363130558442,4.58792985333434,4.649729469994,4.65068122796019,4.63351854602155,4.61855433132933,4.68424503404108,4.73245734990582,4.72123689842128,4.69828400266037,4.63580638521472,4.72321257428492,4.67537540844477,4.65984671923725,4.6851187304707,4.83673129704115,4.74399238867524,4.72006070611919,4.92783248012238,5.04238079802671,4.93160180537479,4.93211651445643,4.98675475083513,5.10306821509774,5.16491113861202,5.25050787625126,5.41308665183422,5.52025965031519,5.55601874530522,5.57903456986442,5.61145350875729,5.68565808884063,5.62379414210618,5.74776849270729,5.74032446793841,5.75974750395898,5.75704363699414,5.86953198267984,6.02014506363425,6.06410225429452,5.98172976172276,6.06650666570143,6.07633750074294,6.15673182676382,6.04210540034575,6.20562688748399
biomassPrice-21,4.5,4.49759684304314,4.54382064761088,4.56531032179933,4.49823439283077,4.59396353878046,4.77467195428111,4.75451386740379,4.84339606989837,4.86255296672258,5.07701350983872,5.09900187756045,4.98998337878732,4.94885913837152,4.91222009970409,4.80783293441613,4.86735263012142,4.93260767287852,4.93813212802478,5.02412143693278,5.22148772575071,5.29405946860747,5.3206381882153,5.28648153506947,5.27672966130146,5.32864438699709,5.48609334191191,5.74482242912449,5.85064833603185,6.11865537355845,6.12985344262657,6.36070103073871,6.40130830285405,6.45922980357616,6.55531978344779,6.49748957213114,6.66659807210716,6.98984839074972,7.11497030851794,7.21119501076568,7.22614613012247,7.35734515166516,7.34772093530703,7.37024093793718,7.43301921456838,7.372466474275,7.35847480486649,7.21680079634001,7.42814430459282,7.57183500952622
biomassPrice-22,4.5,4.43350671832225,4.5280718733515,4.53480370084916,4.51107722525221,4.56537849944397,4.64864411771142,4.6598695102434,4.58803087912502,4.63521488653497,4.70480858402006,4.72935265194935,4.73228661184229,4.62963167647992,4.70086544877083,4.7525924611492,4.73936799132957,4.61836534119677,4.763345154808,4.88537094207824,4.99543259636487,5.08607571219344,5.16815753196562,5.26501266502476,5.28320183809697,5.37680481969089,5.45488511952822,5.45775302021197,5.49569212790972,5.48053405111749,5.54542007442986,5.6643602764852,5.79272957442156,5.73824856104267,5.80737096316678,5.88917020871232,5.98518788349543,6.05888487985935,5.8974774961313,5.85338350292494,5.8362668733189,6.04419808974581,6.08463692222168,6.04635026293032,6.22589129201501,6.20493725774687,6.31122412871373,6.48134480370129,6.44182511067329,6.38050782495406
biomassPrice-23,4.5,4.51422651505675,4.48220345560494,4.56960713910731,4.67167550010891,4.64381475932732,4.78545827052013,4.91855539795813,4.95086042263509,5.05379605486602,5.0891155267319,4.98851507126912,5.11845500021614,5.12794318518766,5.12187594646118,5.0266962104609,5.19103553986768,5.27063378073628,5.33008324708118,5.34982695479799,5.48566685642642,5.49080162258109,5.6671693043212,5.80064904843255,5.90594074467757,6.02250516219827,6.01227183713502,6.1909986992689,6.3592135018932,6.41351560117623,6.47767862149491,6.72530350448141,6.84784399915411,6.81828090137252,6.9603691521295,6.95119047256845,6.8903047317798,6.74077383415863,6.78763079984003,6.96459674292542,7.03037911168405,7.07399041209397,7.34929157670299,7.40398130522262,7.41914150975118,7.54559492890036,7.5225704182103,7.76727488597297,7.73559654958283,7.96092897443804
biomassPrice-24,4.5,4.50747777505934,4.57497978140183,4.67120553588281,4.749583604312,4.73101721374452,4.74472830231582,4.82681761710668,4.74302845528143,4.73693655373656,4.77483860568705,4.94533617380036,5.06365431327283,4.98731553030272,5.143022551101,5.18018802783729,5.11555893546728,5.02683218414177,5.10557026543314,5.25914461860811,5.30108076960062,5.20182462241153,5.19558166936257,5.19896631329272,5.37008451605578,5.31848842037604,5.27607460827483,5.21940836341363,5.2797531412607,5.26576213254026,5.24384052668733,5.27801277027256,5.32567786159338,5.34304068239222,5.42279859179749,5.57877388476427,5.59787965151459,5.61308827699539,5.62493967974354,5.56354499105517,5.6458089626743,5.63157886649324,5.88244843628004,5.81962738386578,5.89163459953918,6.02710166586869,6.05964264433818,6.09213144041143,6.18354641868275,6.29489697226375
biomassPrice-25,4.5,4.54483309139389,4.67461960020398,4.62105796471261,4.64096939153205,4.62142982455636,4.57206329402928,4.71792677755872,4.83356912213565,5.01905762909334,5.098459020413,5.17738707137301,5.31687805729525,5.38628836783662,5.38932799112393,5.36457410508727,5.30349791930568,5.47360991549169,5.55454677924797,5.4818630607309,5.44920565001547,5.64249842781285,5.57043672171168,5.67414949066015,5.67128845699202,5.77221563561588,5.89666088822169,5.97427366795228,6.09103835908793,5.9546321550253,6.10816785204839,6.04423285643781,6.05243096243919,6.1361971665764,6.15102988469267,6.01655121261744,6.13618048372505,6.14257184202108,6.27776155123612,6.38666424961399,6.539874028861,6.80919667056256,6.85562925962151,6.89465281525887,6.94657044592402,6.96279837255502,6.84043003560355,6.87592917956913,7.02408271250982,7.05538955277858
biomassPrice-26,4.5,4.5376410798603,4.73867892349258,4.94963662248745,5.01969044387834,5.12187760989126,5.17983231279839,5.16243714240481,5.14993789063353,5.29981871734569,5.18117252640298,5.21834403575602,5.26912462036279,5.2974040763683,5.49989618320294,5.59981226024264,5.65681991120191,5.84839304979948,5.91947239973092,5.85832356664905,5.9493832662236,6.00104268760049,6.22871391293691,6.22208098532047,6.12367451246076,6.25611046699876,6.51146229903326,6.39576945188909,6.40682511023226,6.53031400296925,6.57282530620824,6.70509808837847,6.70467702454352,6.63828422073766,6.7305032659927,6.67743533975447,6.56776828491369,6.58182214493736,6.73597091767729,6.66977855171727,6.73609733502534,6.92115229822138,7.20131121121419,7.52981666538375,7.79811838052508,7.83324961076403,7.89525966419157,7.92424249372603,8.16591131105876,8.28975612204834
biomassPrice-27,4.5,4.58028032942823,4.66730129817585,4.69479847752325,4.65336699248976,4.75176627120746,4.81582008194802,4.83616410505805,4.91478893542151,4.84039276398498,4.90229246313145,5.04083283134224,5.09851946527743,5.24329812899359,5.21496877935472,5.19256647212397,5.2551416375888,5.44715549764018,5.49212065482097,5.58054349227519,5.79937125945955,5.79517761318366,5.76788396897502,5.94850202717475,5.87580333085136,5.97984629550224,5.93284772942406,6.00493815598498,5.88859421174327,5.92395749082372,5.94322930454205,6.0029675041611,6.0928248618148,6.03475803743492,6.04202560905712,6.11690335596177,6.00773521364876,6.10146583333487,6.18885006686736,6.27813521655045,6.21360192690677,6.09749103204282,6.07598968534227,6.16082683815631,6.21520729639062,6.07435624217552,6.08375397603945,5.97200920822466,6.0887363174627,6.18354177238725
biomassPrice-28,4.5,4.39762991702499,4.33683989197946,4.38863499729268,4.48104691142133,4.43651369832168,4.4801830234821,4.53672560114904,4.57782246857128,4.59184926779258,4.60784814938487,4.72399245759514,4.79399554602133,4.94624228652474,5.03389753922887,5.13646938697876,5.101359031134,5.13310039051351,5.19159058288342,5.24479726245702,5.41951432589236,5.52858228491128,5.50824005265705,5.66406028232044,5.61920534329825,5.58344793943307,5.69201606089943,5.63226861866507,5.6684451582151,5.64569565443214,5.84928540912494,6.04514423010104,6.13804973119364,5.99741719166707,6.00543015494975,6.01366892054631,5.91420341858472,6.13041170938627,6.0836291432115,6.08849731125824,6.09455528941631,6.29287916432321,6.24704862731663,6.13261877139721,6.24777600696439,6.30943153775085,6.30670334923537,6.38861085283253,6.3132857029806,6.50298240241952
biomassPrice-29,4.5,4.56408590329765,4.63269127814912,4.72789898868661,4.76655748454396,4.85671404206196,4.90849236536688,4.96255509868372,5.0716628407748,4.92903542889729,4.94524932637857,5.09930374646937,5.1288176279503,5.12828962919471,5.23057582551132,5.27182752014076,5.33580329133598,5.38225941931927,5.33966316253869,5.56561446852697,5.63758363508486,5.72389424189997,5.79609901641984,5.92651996979873,6.02197900464209,5.97371059244642,5.88603924071176,5.88738745002522,5.94218141552507,5.9941895199071,6.25444390411242,6.34271735175824,6.36503072431572,6.4066829049031,6.33103618025767,6.38911887201882,6.66901891505454,6.77089832047093,6.96758580268706,7.28070246848185,7.40552689529387,7.55039549640146,7.39227447427818,7.52513442078125,7.68682221679669,7.74768426264574,7.73079283109461,7.87212904123979,7.96163587233836,7.95380436771391
biomassPrice-30,4.5,4.6898816322577,4.66336781696707,4.8274990367983,4.90528873297087,4.90594010285842,4.90552724281871,4.92129953935119,5.07272009836492,4.96107745074128,5.10149388782823,5.07250148058635,5.09035745575667,5.165139920877,5.1575201236619,5.15287353377181,5.20822701744145,5.22866340256393,5.34615698490534,5.51251004219145,5.57602329177187,5.74897865067971,5.74761492998089,5.80787177169085,5.95699794347935,5.9227693139532,5.95603661262303,5.91369603420735,6.04628020865911,6.12366635466238,6.21850309022973,6.29040723056988,6.35084058254602,6.27061492462949,6.33014043922017,6.40263913756142,6.54652978412155,6.85359705891633,6.69085565180539,6.62690052642799,6.5947058806604,6.72580296824901,6.80926330561332,6.97834653706181,6.93513530734706,7.12815709046757,7.34298529685294,7.38313924394768,7.50019785796829,7.60855355634744
biomassPrice-31,4.5,4.41667513783533,4.50632303776415,4.66603850623017,4.73719358909927,4.84377809815314,4.98105658034674,5.15626837546383,5.11107668783242,5.15639928105286,5.22873467289848,5.40098047410479,5.42439420046723,5.56655076844753,5.53697462175381,5.46573670132325,5.59870922233879,5.70568278291599,5.71743322293412,5.86601114776581,5.89178050295313,5.92442746581579,6.01539420280458,6.05355341364331,6.03426119598176,6.14379220742117,6.3529782254784,6.29834981196087,6.385547184902,6.47777637209308,6.514874973504,6.41984947483221,6.43320414909568,6.50635375715627,6.66127568357552,6.96012939972573,7.06319157452511,7.16113208492281,7.29962334472553,7.38547310386965,7.38582310508838,7.70513566312964,7.88227900996922,7.83879018942593,7.80673460488576,7.85920873413949,7.86842144561067,7.99532419033438,7.88709819612432,7.82438407847529
biomassPrice-32,4.5,4.4790280360606,4.55875176145458,4.47414415643829,4.5362548650607,4.61300275676114,4.70684660162352,4.77406605776642,4.70285752013679,4.85966430452353,4.83941030582629,5.02163596068076,5.07575231379774,5.03452267085626,5.22079563907581,5.2213074467583,5.2748093894484,5.47485076038393,5.42893045027262,5.59397819966773,5.82521380162825,6.0183343406191,5.98418345271612,6.09604497129314,6.17826594742601,6.16264263859668,6.19714472699787,6.18120384924138,6.21624258095874,6.31433982940641,6.49323671625526,6.59860491253947,6.74815790779068,6.8003354392437,7.02276391234335,7.0067386795732,6.9302548096682,7.1712206301036,7.0729879736726,6.91026640730183,6.81564105083185,6.84059762308935,6.8643303868957,6.9395297449971,6.96252557105631,7.11070623503502,7.28264091391407,7.5305859189943,7.65486977637638,7.65175975884405
biomassPrice-33,4.5,4.47556999279567,4.48063757327023,4.49386377229195,4.54888301015494,4.55455030000146,4.59634280375399,4.69074690595567,4.58026381359219,4.59741944801934,4.60399061488464,4.53421100394817,4.68527043248341,4.81073042599505,4.9367515841923,4.99411973644609,5.04233970759489,5.04888211233086,5.03452574609674,5.20007828468833,5.16848310061386,5.31186498173432,5.37206862290947,5.36849391351413,5.42360633511066,5.54730433390947,5.5914689362789,5.68031253399464,5.76404942459866,5.93079216280208,5.92109680356942,5.91463033134187,5.8901359331803,6.0155262972239,5.91474592781691,5.74714370565263,5.96481456646556,6.172012979448,6.28686964412547,6.33130140574525,6.34039155923972,6.31159078239153,6.49207743351248,6.55301026346844,6.56187656379588,6.49971678362687,6.48592510226345,6.54715402355935,6.53404228742558,6.42115945283371
